client_id,number_contacts,month,day,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome
35425,4,may,3,9,0,nonexistent,no
35426,5,may,26,17,1,failure,no
35427,6,may,6,7,0,nonexistent,no
35428,10,may,1,16,0,nonexistent,no
35429,5,may,15,201,0,nonexistent,no
35430,2,may,4,113,1,failure,no
35431,5,may,4,8,0,nonexistent,no
35432,7,may,31,8,0,nonexistent,no
35433,2,may,2,536,1,failure,yes
35434,6,may,18,58,0,nonexistent,no
35435,6,may,1,28,0,nonexistent,no
35436,10,may,29,11,0,nonexistent,no
35437,5,may,27,9,0,nonexistent,no
35438,3,may,9,899,0,nonexistent,yes
35439,8,may,15,17,1,failure,no
35440,3,may,30,473,0,nonexistent,yes
35441,14,may,8,11,0,nonexistent,no
35442,4,may,24,114,0,nonexistent,no
35443,5,may,22,106,0,nonexistent,no
35444,3,may,28,159,0,nonexistent,no
35445,6,may,21,17,0,nonexistent,no
35446,5,may,14,359,0,nonexistent,no
35447,7,may,14,17,1,failure,no
35448,8,may,11,11,0,nonexistent,no
35449,3,may,21,70,0,nonexistent,no
35450,4,may,3,193,0,nonexistent,no
35451,4,may,17,116,0,nonexistent,no
35452,5,may,6,157,0,nonexistent,no
35453,2,may,3,284,1,failure,no
35454,6,may,13,73,0,nonexistent,no
35455,5,may,10,18,1,failure,no
35456,5,may,10,26,1,success,no
35457,6,may,19,222,0,nonexistent,no
35458,2,may,19,126,0,nonexistent,no
35459,2,may,3,97,1,failure,no
35460,3,may,16,144,0,nonexistent,no
35461,2,may,19,98,1,failure,no
35462,2,may,14,59,0,nonexistent,no
35463,5,may,23,19,0,nonexistent,no
35464,8,may,3,44,0,nonexistent,no
35465,6,may,27,22,1,failure,no
35466,4,may,15,44,0,nonexistent,no
35467,6,may,22,16,0,nonexistent,no
35468,7,may,22,7,1,failure,no
35469,7,may,5,21,0,nonexistent,no
35470,9,may,26,15,0,nonexistent,no
35471,7,may,12,30,0,nonexistent,no
35472,8,may,5,13,0,nonexistent,no
35473,7,may,26,8,0,nonexistent,no
35474,2,may,30,201,0,nonexistent,no
35475,2,may,24,259,0,nonexistent,no
35476,1,may,21,90,0,nonexistent,no
35477,1,may,12,51,0,nonexistent,no
35478,1,may,30,264,1,success,no
35479,6,may,22,35,0,nonexistent,no
35480,4,may,22,10,0,nonexistent,no
35481,1,may,11,380,0,nonexistent,no
35482,2,may,27,33,0,nonexistent,no
35483,5,may,19,30,0,nonexistent,no
35484,1,may,23,557,0,nonexistent,no
35485,1,may,5,108,0,nonexistent,no
35486,1,may,27,173,0,nonexistent,no
35487,6,may,6,87,1,failure,no
35488,4,may,22,47,0,nonexistent,no
35489,1,may,25,97,1,failure,no
35490,1,may,7,333,0,nonexistent,no
35491,1,may,10,55,0,nonexistent,no
35492,6,may,4,29,1,failure,no
35493,1,may,2,213,1,failure,no
35494,1,may,18,192,1,failure,no
35495,1,may,19,57,2,failure,no
35496,1,may,25,16,0,nonexistent,no
35497,1,may,22,442,1,failure,yes
35498,1,may,28,245,0,nonexistent,no
35499,1,may,28,115,0,nonexistent,no
35500,1,may,24,410,0,nonexistent,no
35501,1,may,8,158,1,failure,no
35502,1,may,26,283,0,nonexistent,no
35503,1,may,16,217,1,failure,no
35504,1,may,29,97,1,failure,no
35505,7,may,11,420,1,failure,no
35506,1,may,25,608,1,failure,yes
35507,1,may,7,166,0,nonexistent,no
35508,1,may,22,325,0,nonexistent,no
35509,1,may,10,161,0,nonexistent,no
35510,2,may,19,166,0,nonexistent,no
35511,1,may,25,97,2,failure,no
35512,1,may,23,74,0,nonexistent,no
35513,9,may,3,15,1,failure,no
35514,1,may,5,216,0,nonexistent,no
35515,1,may,9,170,2,failure,no
35516,1,may,21,288,0,nonexistent,no
35517,1,may,14,17,0,nonexistent,no
35518,1,may,16,220,1,failure,no
35519,1,may,29,28,0,nonexistent,no
35520,1,may,4,169,0,nonexistent,no
35521,1,may,8,185,0,nonexistent,no
35522,1,may,8,88,1,failure,no
35523,4,may,1,903,0,nonexistent,yes
35524,1,may,10,248,0,nonexistent,no
35525,13,may,29,12,0,nonexistent,no
35526,9,may,12,52,0,nonexistent,no
35527,1,may,23,155,0,nonexistent,no
35528,1,may,7,205,0,nonexistent,no
35529,1,may,31,68,0,nonexistent,no
35530,5,may,3,63,0,nonexistent,no
35531,1,may,3,114,0,nonexistent,no
35532,1,may,26,297,0,nonexistent,no
35533,1,may,18,185,1,failure,no
35534,1,may,6,186,0,nonexistent,no
35535,1,may,20,222,0,nonexistent,no
35536,3,may,21,284,0,nonexistent,no
35537,1,may,19,195,0,nonexistent,no
35538,1,may,31,119,0,nonexistent,no
35539,1,may,31,261,1,failure,no
35540,1,may,3,113,0,nonexistent,no
35541,5,may,26,11,0,nonexistent,no
35542,1,may,15,42,0,nonexistent,no
35543,1,may,2,110,0,nonexistent,no
35544,1,may,5,1340,0,nonexistent,yes
35545,1,may,30,455,0,nonexistent,no
35546,1,may,27,119,0,nonexistent,no
35547,1,may,8,110,1,failure,no
35548,2,may,23,170,1,failure,no
35549,1,may,3,245,0,nonexistent,no
35550,2,may,14,268,0,nonexistent,no
35551,2,may,12,108,1,failure,no
35552,1,may,26,487,0,nonexistent,yes
35553,1,may,25,182,0,nonexistent,no
35554,1,may,8,309,0,nonexistent,yes
35555,1,may,3,165,0,nonexistent,no
35556,4,may,6,18,1,failure,no
35557,1,may,15,250,0,nonexistent,no
35558,1,may,20,154,0,nonexistent,no
35559,1,may,29,2301,0,nonexistent,yes
35560,1,may,7,169,0,nonexistent,no
35561,1,may,7,176,0,nonexistent,no
35562,1,may,23,69,0,nonexistent,no
35563,1,may,8,119,0,nonexistent,no
35564,1,may,16,493,0,nonexistent,yes
35565,1,may,8,295,0,nonexistent,no
35566,1,may,11,226,0,nonexistent,no
35567,6,may,24,11,0,nonexistent,no
35568,5,may,18,33,0,nonexistent,no
35569,4,may,23,152,0,nonexistent,no
35570,1,may,17,176,0,nonexistent,no
35571,1,may,27,41,0,nonexistent,no
35572,4,may,14,252,0,nonexistent,no
35573,1,may,30,40,1,failure,no
35574,1,may,10,156,1,failure,no
35575,1,may,5,126,0,nonexistent,no
35576,1,may,9,55,0,nonexistent,no
35577,1,may,22,114,0,nonexistent,no
35578,1,may,17,134,0,nonexistent,no
35579,5,may,26,18,0,nonexistent,no
35580,1,may,29,98,1,failure,no
35581,1,may,14,379,0,nonexistent,no
35582,1,may,8,128,0,nonexistent,no
35583,4,may,6,86,0,nonexistent,no
35584,1,may,20,632,0,nonexistent,no
35585,5,may,14,98,0,nonexistent,no
35586,1,may,18,843,1,failure,yes
35587,11,may,21,8,0,nonexistent,no
35588,1,may,13,132,1,failure,no
35589,1,may,22,261,0,nonexistent,no
35590,2,may,23,133,1,failure,no
35591,1,may,6,398,1,failure,no
35592,1,may,14,287,0,nonexistent,no
35593,1,may,8,208,0,nonexistent,no
35594,1,may,31,434,0,nonexistent,no
35595,4,may,23,119,0,nonexistent,no
35596,1,may,12,140,0,nonexistent,no
35597,2,may,30,191,1,success,no
35598,2,may,28,380,1,failure,no
35599,2,may,15,115,0,nonexistent,no
35600,1,may,7,325,0,nonexistent,no
35601,1,may,13,167,0,nonexistent,no
35602,1,may,25,63,0,nonexistent,no
35603,1,may,19,21,0,nonexistent,no
35604,3,may,19,47,1,failure,no
35605,5,may,6,9,0,nonexistent,no
35606,1,may,26,565,0,nonexistent,yes
35607,1,may,5,507,0,nonexistent,yes
35608,6,may,20,82,0,nonexistent,no
35609,1,may,24,105,0,nonexistent,no
35610,1,may,28,212,0,nonexistent,no
35611,1,may,3,78,0,nonexistent,no
35612,1,may,29,546,0,nonexistent,no
35613,3,may,25,79,1,failure,no
35614,1,may,9,431,0,nonexistent,yes
35615,3,may,6,74,0,nonexistent,no
35616,2,may,31,229,1,failure,no
35617,4,may,13,600,0,nonexistent,yes
35618,5,may,5,156,0,nonexistent,no
35619,2,may,6,114,0,nonexistent,no
35620,7,may,26,435,1,success,no
35621,1,may,31,326,0,nonexistent,no
35622,1,may,6,170,0,nonexistent,no
35623,1,may,19,143,0,nonexistent,no
35624,2,may,22,111,0,nonexistent,no
35625,1,may,2,184,0,nonexistent,no
35626,1,may,23,233,0,nonexistent,no
35627,1,may,28,110,1,failure,no
35628,1,may,17,116,0,nonexistent,no
35629,1,may,14,178,0,nonexistent,no
35630,1,may,4,504,0,nonexistent,yes
35631,1,may,11,144,0,nonexistent,no
35632,1,may,26,177,0,nonexistent,no
35633,2,may,11,21,0,nonexistent,no
35634,3,may,12,700,0,nonexistent,yes
35635,1,may,26,163,0,nonexistent,no
35636,6,may,1,91,0,nonexistent,no
35637,2,may,24,78,0,nonexistent,no
35638,2,may,10,239,0,nonexistent,no
35639,1,may,29,169,0,nonexistent,no
35640,1,may,3,87,0,nonexistent,no
35641,5,may,16,121,0,nonexistent,no
35642,2,may,28,37,0,nonexistent,no
35643,1,may,14,1008,1,failure,yes
35644,1,may,29,113,0,nonexistent,no
35645,1,may,31,24,0,nonexistent,no
35646,1,may,7,213,1,failure,no
35647,1,may,21,380,0,nonexistent,no
35648,1,may,22,153,0,nonexistent,no
35649,1,may,21,192,0,nonexistent,no
35650,1,may,26,66,0,nonexistent,no
35651,1,may,11,57,0,nonexistent,no
35652,1,may,27,525,0,nonexistent,yes
35653,1,may,21,123,0,nonexistent,no
35654,4,may,27,276,1,success,no
35655,1,may,25,317,0,nonexistent,no
35656,1,may,19,105,1,failure,no
35657,1,may,25,178,0,nonexistent,no
35658,1,may,14,612,0,nonexistent,yes
35659,1,may,29,316,0,nonexistent,no
35660,2,may,15,103,0,nonexistent,no
35661,2,may,31,73,0,nonexistent,no
35662,1,may,29,230,0,nonexistent,no
35663,1,may,6,442,0,nonexistent,yes
35664,1,may,2,618,1,failure,yes
35665,1,may,9,504,0,nonexistent,no
35666,1,may,18,182,0,nonexistent,no
35667,1,may,2,336,1,failure,no
35668,1,may,9,248,1,failure,no
35669,1,may,6,504,0,nonexistent,no
35670,4,may,12,82,0,nonexistent,no
35671,2,may,14,182,0,nonexistent,no
35672,2,may,31,78,1,failure,no
35673,4,may,12,61,1,failure,no
35674,3,may,11,222,0,nonexistent,no
35675,2,may,11,1010,1,failure,no
35676,2,may,26,180,0,nonexistent,no
35677,3,may,17,207,0,nonexistent,no
35678,6,may,7,46,1,failure,no
35679,3,may,12,432,0,nonexistent,no
35680,3,may,11,517,1,failure,no
35681,3,may,26,180,1,failure,no
35682,2,may,22,465,0,nonexistent,no
35683,2,may,14,98,0,nonexistent,no
35684,5,may,25,801,1,failure,yes
35685,2,may,25,599,0,nonexistent,no
35686,8,may,9,15,0,nonexistent,no
35687,4,may,3,18,0,nonexistent,no
35688,3,may,15,196,0,nonexistent,no
35689,2,may,31,309,0,nonexistent,no
35690,7,may,17,61,0,nonexistent,no
35691,3,may,15,194,0,nonexistent,no
35692,2,may,7,336,0,nonexistent,no
35693,2,may,10,104,0,nonexistent,no
35694,2,may,5,98,1,failure,no
35695,3,may,13,236,0,nonexistent,no
35696,2,may,14,146,0,nonexistent,no
35697,3,may,12,665,1,failure,no
35698,2,may,4,827,0,nonexistent,yes
35699,2,may,5,181,0,nonexistent,no
35700,2,may,6,197,0,nonexistent,no
35701,4,may,28,9,1,failure,no
35702,2,may,14,36,0,nonexistent,no
35703,2,may,5,87,0,nonexistent,no
35704,4,may,3,16,0,nonexistent,no
35705,4,may,18,8,0,nonexistent,no
35706,5,may,12,11,1,failure,no
35707,4,may,7,166,0,nonexistent,no
35708,2,may,26,630,0,nonexistent,no
35709,5,may,4,33,0,nonexistent,no
35710,2,may,19,227,0,nonexistent,no
35711,3,may,18,375,0,nonexistent,no
35712,3,may,20,241,0,nonexistent,no
35713,8,may,2,190,0,nonexistent,no
35714,4,may,4,213,0,nonexistent,no
35715,5,may,21,412,0,nonexistent,no
35716,6,may,3,31,0,nonexistent,no
35717,2,may,19,173,0,nonexistent,no
35718,2,may,28,74,0,nonexistent,no
35719,3,may,22,92,0,nonexistent,no
35720,2,may,16,166,1,failure,no
35721,2,may,10,368,0,nonexistent,no
35722,2,may,7,1027,0,nonexistent,yes
35723,2,may,29,221,0,nonexistent,no
35724,2,may,1,113,0,nonexistent,no
35725,2,may,26,577,0,nonexistent,no
35726,2,may,25,567,0,nonexistent,no
35727,2,may,25,12,0,nonexistent,no
35728,2,may,25,428,0,nonexistent,no
35729,2,may,24,767,0,nonexistent,yes
35730,2,may,15,142,0,nonexistent,no
35731,2,may,2,68,0,nonexistent,no
35732,3,may,19,61,0,nonexistent,no
35733,2,may,30,695,0,nonexistent,no
35734,2,may,5,239,1,success,no
35735,2,may,16,1434,1,failure,no
35736,2,may,2,297,0,nonexistent,no
35737,3,may,18,202,1,failure,no
35738,3,may,22,194,0,nonexistent,no
35739,2,may,4,566,1,failure,no
35740,2,may,20,486,0,nonexistent,no
35741,4,may,17,207,0,nonexistent,no
35742,4,may,25,179,0,nonexistent,no
35743,4,may,3,637,1,failure,yes
35744,7,may,11,572,0,nonexistent,no
35745,4,may,5,217,1,failure,no
35746,3,may,3,13,0,nonexistent,no
35747,4,may,10,112,1,failure,no
35748,4,may,28,222,1,failure,no
35749,2,may,28,466,0,nonexistent,no
35750,2,may,15,109,0,nonexistent,no
35751,3,may,2,22,0,nonexistent,no
35752,2,may,1,267,1,failure,no
35753,2,may,4,54,1,failure,no
35754,2,may,4,536,0,nonexistent,yes
35755,12,may,25,895,0,nonexistent,no
35756,2,may,25,83,0,nonexistent,no
35757,4,may,26,11,0,nonexistent,no
35758,3,may,26,22,0,nonexistent,no
35759,2,may,28,32,0,nonexistent,no
35760,4,may,22,54,0,nonexistent,no
35761,2,may,11,6,0,nonexistent,no
35762,3,may,5,410,1,failure,no
35763,4,may,4,53,1,failure,no
35764,2,may,18,4,0,nonexistent,no
35765,2,may,24,30,0,nonexistent,no
35766,6,may,6,23,0,nonexistent,no
35767,10,may,9,27,0,nonexistent,no
35768,6,may,20,170,0,nonexistent,no
35769,2,may,24,453,0,nonexistent,no
35770,5,may,26,16,0,nonexistent,no
35771,4,may,18,324,0,nonexistent,no
35772,2,may,1,663,0,nonexistent,no
35773,6,may,25,36,0,nonexistent,no
35774,3,may,26,14,0,nonexistent,no
35775,4,may,31,342,0,nonexistent,no
35776,2,may,28,291,0,nonexistent,no
35777,3,may,21,128,0,nonexistent,no
35778,2,may,1,22,0,nonexistent,no
35779,2,may,15,10,0,nonexistent,no
35780,3,may,4,82,0,nonexistent,no
35781,2,may,12,146,0,nonexistent,no
35782,3,may,10,9,1,failure,no
35783,2,may,17,64,0,nonexistent,no
35784,2,may,21,18,0,nonexistent,no
35785,5,may,5,29,0,nonexistent,no
35786,6,may,10,20,0,nonexistent,no
35787,4,may,18,26,0,nonexistent,no
35788,4,may,26,11,0,nonexistent,no
35789,7,may,10,50,0,nonexistent,no
35790,3,may,2,22,0,nonexistent,no
35791,2,may,8,687,1,failure,no
35792,2,may,25,44,0,nonexistent,no
35793,2,may,21,638,0,nonexistent,yes
35794,3,may,22,80,1,failure,no
35795,5,may,25,12,0,nonexistent,no
35796,3,may,31,197,0,nonexistent,no
35797,2,may,30,126,1,failure,no
35798,2,may,10,424,0,nonexistent,no
35799,2,may,17,28,0,nonexistent,no
35800,2,may,1,121,0,nonexistent,no
35801,2,may,16,305,0,nonexistent,no
35802,2,may,5,236,0,nonexistent,no
35803,2,may,28,232,0,nonexistent,no
35804,2,may,2,80,0,nonexistent,no
35805,2,may,20,178,0,nonexistent,no
35806,6,may,10,11,0,nonexistent,no
35807,3,may,21,953,0,nonexistent,no
35808,4,may,21,267,1,failure,no
35809,7,may,3,34,0,nonexistent,no
35810,2,may,2,214,0,nonexistent,no
35811,9,may,15,56,0,nonexistent,no
35812,2,may,14,109,0,nonexistent,no
35813,3,may,11,1173,1,success,yes
35814,4,may,30,45,0,nonexistent,no
35815,2,may,13,226,0,nonexistent,no
35816,2,may,9,171,0,nonexistent,no
35817,7,may,28,102,0,nonexistent,no
35818,8,may,31,150,0,nonexistent,no
35819,3,may,12,1359,1,failure,yes
35820,6,may,31,715,0,nonexistent,no
35821,3,may,27,263,0,nonexistent,no
35822,8,may,2,32,1,success,no
35823,2,may,10,8,0,nonexistent,no
35824,6,may,17,28,0,nonexistent,no
35825,5,may,28,390,0,nonexistent,yes
35826,3,may,4,642,1,success,yes
35827,2,may,21,1880,0,nonexistent,no
35828,2,may,11,639,0,nonexistent,yes
35829,1,may,8,317,1,failure,yes
35830,1,may,3,135,0,nonexistent,no
35831,1,may,16,114,1,failure,no
35832,1,may,11,324,1,failure,yes
35833,1,may,4,176,0,nonexistent,yes
35834,1,may,4,582,1,success,yes
35835,1,may,5,394,0,nonexistent,no
35836,1,may,19,169,1,failure,no
35837,1,may,11,199,1,failure,yes
35838,1,may,12,354,0,nonexistent,yes
35839,1,may,3,121,0,nonexistent,no
35840,1,may,8,796,1,failure,yes
35841,1,may,3,190,0,nonexistent,no
35842,1,may,1,78,1,failure,no
35843,1,may,8,271,0,nonexistent,yes
35844,1,may,25,150,0,nonexistent,no
35845,1,may,8,119,0,nonexistent,no
35846,1,may,26,230,0,nonexistent,no
35847,7,may,9,94,0,nonexistent,no
35848,2,may,6,122,1,failure,no
35849,1,may,12,89,0,nonexistent,no
35850,1,may,23,563,0,nonexistent,no
35851,1,may,16,86,1,success,no
35852,1,may,2,120,0,nonexistent,no
35853,1,may,15,680,1,failure,no
35854,2,may,24,235,0,nonexistent,no
35855,1,may,11,491,0,nonexistent,yes
35856,1,may,9,74,3,failure,no
35857,1,may,16,158,1,failure,no
35858,1,may,6,431,0,nonexistent,yes
35859,1,may,9,168,0,nonexistent,no
35860,1,may,28,152,0,nonexistent,no
35861,1,may,11,210,0,nonexistent,no
35862,1,may,22,81,0,nonexistent,no
35863,1,may,27,239,0,nonexistent,no
35864,1,may,6,100,0,nonexistent,no
35865,1,may,5,259,1,failure,no
35866,1,may,8,44,0,nonexistent,no
35867,1,may,7,320,0,nonexistent,no
35868,1,may,29,807,0,nonexistent,no
35869,1,may,9,190,0,nonexistent,no
35870,1,may,19,136,0,nonexistent,no
35871,1,may,10,271,1,failure,yes
35872,1,may,6,251,2,success,no
35873,2,may,1,316,0,nonexistent,yes
35874,2,may,19,554,0,nonexistent,yes
35875,2,may,22,181,1,failure,no
35876,2,may,28,264,1,failure,no
35877,1,may,26,81,0,nonexistent,no
35878,3,may,23,83,0,nonexistent,no
35879,7,may,21,566,0,nonexistent,no
35880,1,may,8,223,1,success,yes
35881,1,may,19,80,0,nonexistent,no
35882,2,may,28,182,0,nonexistent,yes
35883,1,may,27,198,1,success,yes
35884,2,may,30,293,0,nonexistent,yes
35885,2,may,8,50,0,nonexistent,no
35886,2,may,30,137,0,nonexistent,no
35887,1,may,11,169,0,nonexistent,no
35888,1,may,14,253,1,failure,no
35889,2,may,5,231,0,nonexistent,yes
35890,2,may,1,105,0,nonexistent,no
35891,3,may,15,157,0,nonexistent,no
35892,4,may,31,449,0,nonexistent,yes
35893,1,may,23,43,0,nonexistent,no
35894,3,may,10,249,0,nonexistent,no
35895,1,may,31,685,0,nonexistent,yes
35896,2,may,20,288,0,nonexistent,yes
35897,2,may,22,23,0,nonexistent,no
35898,3,may,19,46,0,nonexistent,no
35899,3,may,6,97,2,failure,no
35900,2,may,8,65,0,nonexistent,no
35901,1,may,31,644,0,nonexistent,no
35902,1,may,24,86,1,failure,no
35903,1,may,17,304,0,nonexistent,no
35904,1,may,10,186,1,failure,no
35905,1,may,3,582,0,nonexistent,no
35906,5,may,7,365,0,nonexistent,no
35907,1,may,18,354,0,nonexistent,no
35908,1,may,11,112,0,nonexistent,no
35909,1,may,3,101,0,nonexistent,no
35910,1,may,26,174,1,failure,no
35911,1,may,4,128,0,nonexistent,no
35912,1,may,4,283,1,failure,yes
35913,1,may,7,421,0,nonexistent,yes
35914,1,may,16,119,0,nonexistent,yes
35915,1,may,19,70,0,nonexistent,no
35916,1,may,18,91,0,nonexistent,no
35917,1,may,14,109,0,nonexistent,no
35918,1,may,29,64,0,nonexistent,no
35919,1,may,8,104,0,nonexistent,no
35920,1,may,9,397,1,failure,yes
35921,1,may,3,327,0,nonexistent,no
35922,2,may,29,106,0,nonexistent,no
35923,1,may,8,90,0,nonexistent,no
35924,1,may,19,296,0,nonexistent,yes
35925,1,may,20,179,0,nonexistent,no
35926,1,may,26,69,0,nonexistent,no
35927,1,may,30,112,0,nonexistent,no
35928,1,may,22,265,0,nonexistent,no
35929,1,may,3,54,0,nonexistent,no
35930,1,may,25,344,0,nonexistent,no
35931,1,may,21,867,0,nonexistent,yes
35932,1,may,31,70,0,nonexistent,no
35933,1,may,2,269,1,failure,yes
35934,1,may,13,195,0,nonexistent,no
35935,1,may,19,92,0,nonexistent,no
35936,2,may,19,613,0,nonexistent,no
35937,2,may,30,915,0,nonexistent,yes
35938,1,may,6,485,0,nonexistent,no
35939,1,may,1,337,0,nonexistent,yes
35940,1,may,29,185,1,success,no
35941,1,may,21,487,1,success,yes
35942,1,may,5,200,0,nonexistent,no
35943,4,may,9,157,1,failure,no
35944,7,may,2,612,0,nonexistent,yes
35945,1,may,22,160,0,nonexistent,no
35946,1,may,23,64,1,success,no
35947,1,may,21,111,0,nonexistent,no
35948,1,may,14,288,1,success,yes
35949,1,may,28,305,0,nonexistent,no
35950,1,may,23,77,0,nonexistent,no
35951,1,may,12,144,0,nonexistent,no
35952,2,may,18,159,1,failure,no
35953,1,may,2,74,1,failure,no
35954,1,may,18,115,0,nonexistent,no
35955,1,may,16,1064,0,nonexistent,yes
35956,4,may,24,213,0,nonexistent,yes
35957,1,may,24,176,0,nonexistent,no
35958,1,may,28,54,0,nonexistent,no
35959,1,may,10,205,1,failure,no
35960,1,may,30,180,0,nonexistent,no
35961,1,may,27,324,0,nonexistent,no
35962,1,may,15,159,1,failure,no
35963,2,may,7,87,0,nonexistent,no
35964,1,may,7,226,0,nonexistent,yes
35965,2,may,26,93,0,nonexistent,no
35966,1,may,20,217,1,failure,no
35967,1,may,25,109,0,nonexistent,no
35968,1,may,14,143,0,nonexistent,no
35969,1,may,19,377,0,nonexistent,yes
35970,2,may,10,158,0,nonexistent,yes
35971,2,may,22,115,1,success,no
35972,2,may,25,262,0,nonexistent,yes
35973,2,may,25,754,2,failure,no
35974,2,may,29,123,0,nonexistent,no
35975,1,may,22,85,0,nonexistent,no
35976,3,may,20,166,2,failure,no
35977,1,may,29,217,0,nonexistent,no
35978,4,may,25,243,0,nonexistent,no
35979,3,may,10,352,1,failure,yes
35980,4,may,21,142,1,failure,no
35981,1,may,1,315,0,nonexistent,yes
35982,1,may,7,170,0,nonexistent,no
35983,3,may,11,100,0,nonexistent,no
35984,2,may,23,414,1,failure,yes
35985,2,may,27,601,1,failure,yes
35986,2,may,29,111,0,nonexistent,no
35987,3,may,30,164,0,nonexistent,no
35988,2,may,30,133,1,failure,no
35989,2,may,6,105,0,nonexistent,no
35990,2,may,10,108,0,nonexistent,no
35991,2,may,2,527,1,success,no
35992,4,may,20,135,1,failure,no
35993,2,may,13,107,0,nonexistent,no
35994,2,may,26,314,0,nonexistent,no
35995,1,may,17,65,1,failure,no
35996,1,may,11,61,1,failure,no
35997,1,may,8,78,1,failure,no
35998,1,may,3,135,2,failure,no
35999,1,may,27,133,1,success,yes
36000,2,may,31,293,2,failure,no
36001,1,may,6,318,0,nonexistent,no
36002,1,may,8,84,0,nonexistent,no
36003,1,may,30,309,0,nonexistent,no
36004,1,may,22,111,1,failure,no
36005,1,may,30,119,0,nonexistent,no
36006,1,may,17,1078,0,nonexistent,yes
36007,3,may,14,159,0,nonexistent,no
36008,1,may,3,640,0,nonexistent,yes
36009,1,may,7,109,0,nonexistent,no
36010,1,may,21,482,0,nonexistent,yes
36011,1,may,1,217,0,nonexistent,no
36012,5,may,2,71,1,failure,no
36013,1,may,2,91,0,nonexistent,yes
36014,2,may,8,260,0,nonexistent,no
36015,1,may,18,333,0,nonexistent,no
36016,1,may,26,228,0,nonexistent,no
36017,1,may,14,256,0,nonexistent,no
36018,1,may,10,302,1,failure,no
36019,3,may,7,131,0,nonexistent,no
36020,1,may,22,154,0,nonexistent,no
36021,2,may,16,500,0,nonexistent,no
36022,2,may,5,172,0,nonexistent,no
36023,1,may,5,574,1,success,no
36024,5,may,22,137,0,nonexistent,no
36025,1,may,6,244,0,nonexistent,no
36026,1,may,12,134,1,success,no
36027,2,may,14,376,0,nonexistent,no
36028,1,may,9,911,1,success,no
36029,4,may,22,240,0,nonexistent,no
36030,2,may,23,122,0,nonexistent,no
36031,1,may,27,167,1,success,no
36032,1,may,29,351,0,nonexistent,no
36033,1,may,9,165,1,failure,yes
36034,1,may,14,326,0,nonexistent,yes
36035,1,may,16,58,1,success,no
36036,2,may,18,56,0,nonexistent,no
36037,1,may,24,145,0,nonexistent,no
36038,2,may,29,208,1,failure,yes
36039,1,may,24,94,0,nonexistent,no
36040,1,may,14,68,0,nonexistent,no
36041,1,may,15,171,0,nonexistent,no
36042,1,may,18,103,0,nonexistent,no
36043,2,may,6,3509,2,success,no
36044,1,may,2,81,1,failure,no
36045,1,may,21,128,0,nonexistent,no
36046,1,may,10,304,0,nonexistent,no
36047,1,may,15,55,1,failure,no
36048,1,may,9,140,0,nonexistent,no
36049,1,may,10,83,1,success,no
36050,1,may,31,222,1,success,no
36051,1,may,3,145,2,failure,no
36052,1,may,10,1346,0,nonexistent,yes
36053,1,may,30,118,2,failure,no
36054,1,may,9,85,0,nonexistent,no
36055,1,may,21,251,1,failure,no
36056,1,may,2,69,1,success,no
36057,2,may,4,245,2,failure,no
36058,1,may,8,135,0,nonexistent,no
36059,1,may,14,88,0,nonexistent,no
36060,1,may,22,125,2,failure,no
36061,1,may,30,228,0,nonexistent,yes
36062,2,may,16,131,0,nonexistent,yes
36063,1,may,11,390,0,nonexistent,yes
36064,6,may,24,132,1,failure,no
36065,1,may,27,187,0,nonexistent,no
36066,1,may,3,139,1,success,no
36067,1,may,19,109,0,nonexistent,no
36068,2,may,2,161,0,nonexistent,no
36069,1,may,10,445,0,nonexistent,yes
36070,1,may,17,100,1,failure,no
36071,1,may,5,223,0,nonexistent,no
36072,1,may,6,141,1,failure,no
36073,1,may,14,149,0,nonexistent,no
36074,1,may,8,579,0,nonexistent,yes
36075,1,may,24,136,0,nonexistent,no
36076,1,may,9,323,0,nonexistent,no
36077,2,may,28,197,0,nonexistent,no
36078,3,may,11,222,0,nonexistent,no
36079,1,may,29,58,0,nonexistent,no
36080,2,may,4,407,1,success,no
36081,2,may,30,252,0,nonexistent,no
36082,1,may,19,80,1,failure,no
36083,1,may,1,112,0,nonexistent,no
36084,1,may,30,87,1,failure,no
36085,1,may,2,427,0,nonexistent,yes
36086,1,may,24,176,0,nonexistent,no
36087,2,may,28,226,0,nonexistent,yes
36088,3,may,17,396,0,nonexistent,yes
36089,1,may,28,192,1,success,yes
36090,2,may,23,103,0,nonexistent,no
36091,1,may,3,260,0,nonexistent,no
36092,2,may,19,139,0,nonexistent,yes
36093,4,may,24,108,0,nonexistent,no
36094,1,may,24,91,0,nonexistent,no
36095,1,may,26,41,0,nonexistent,no
36096,1,may,7,89,0,nonexistent,no
36097,1,may,4,82,0,nonexistent,no
36098,1,may,1,132,1,failure,no
36099,1,may,24,147,0,nonexistent,no
36100,1,may,31,362,1,failure,no
36101,1,may,23,212,0,nonexistent,no
36102,2,may,16,118,0,nonexistent,no
36103,2,may,6,264,0,nonexistent,no
36104,2,may,29,94,1,failure,no
36105,1,may,18,258,0,nonexistent,no
36106,2,may,16,137,0,nonexistent,no
36107,2,may,21,189,1,failure,no
36108,3,may,30,245,1,success,no
36109,1,may,12,253,0,nonexistent,yes
36110,2,may,19,752,1,success,no
